"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
27/09/2019 01:00,9.9,7.0,16.5,1.002
27/09/2019 02:00,7.3,8.4,15.8,1.002
27/09/2019 03:00,11.6,0.5,15.5,1.001
27/09/2019 04:00,5.6,1.9,15.4,1.001
27/09/2019 05:00,1.2,-0.1,15.4,1.001
27/09/2019 06:00,5.6,2.3,15.5,1.002
27/09/2019 07:00,13.7,5.3,15.1,1.002
27/09/2019 08:00,15.6,5.0,15.3,1.003
27/09/2019 09:00,18.5,5.8,17.5,1.003
27/09/2019 10:00,19.4,5.4,18.9,1.004
27/09/2019 11:00,21.0,8.9,19.2,1.003
27/09/2019 12:00,23.8,7.9,19.2,1.003
27/09/2019 13:00,19.0,8.5,18.7,1.003
27/09/2019 14:00,23.3,4.9,17.9,1.003
27/09/2019 15:00,16.6,3.8,17.7,1.003
27/09/2019 16:00,14.3,3.3,17.4,1.004
27/09/2019 17:00,14.9,,16.0,1.004
27/09/2019 18:00,18.4,14.1,14.0,1.005
27/09/2019 19:00,22.4,5.2,12.2,1.006
27/09/2019 20:00,20.3,5.8,11.1,1.006
27/09/2019 21:00,16.6,3.7,10.5,1.007
27/09/2019 22:00,25.7,4.4,10.1,1.007
27/09/2019 23:00,20.8,5.3,9.9,1.007
28/09/2019 00:00,24.9,5.7,9.7,1.008
28/09/2019 01:00,20.8,10.4,9.3,1.008
28/09/2019 02:00,18.2,10.0,9.0,1.007
28/09/2019 03:00,15.8,3.2,8.9,1.007
28/09/2019 04:00,23.4,6.6,8.1,1.006
28/09/2019 05:00,21.0,7.4,8.4,1.007
28/09/2019 06:00,18.1,3.7,8.1,1.007
28/09/2019 07:00,22.5,7.1,8.0,1.007
28/09/2019 08:00,14.1,6.2,9.6,1.008
28/09/2019 09:00,19.1,3.4,12.9,1.008
28/09/2019 10:00,10.3,1.1,15.7,1.008
28/09/2019 11:00,8.7,4.9,16.7,1.008
28/09/2019 12:00,12.8,6.7,17.1,1.008
28/09/2019 13:00,19.2,7.9,15.8,1.007
28/09/2019 14:00,18.9,6.9,14.7,1.006
28/09/2019 15:00,14.0,4.1,14.8,1.005
28/09/2019 16:00,15.5,4.9,14.8,1.005
28/09/2019 17:00,15.3,3.8,14.8,1.005
28/09/2019 18:00,20.1,4.7,14.3,1.006
28/09/2019 19:00,21.2,6.3,13.2,1.006
28/09/2019 20:00,20.7,5.6,12.3,1.006
28/09/2019 21:00,20.8,10.0,11.6,1.006
28/09/2019 22:00,21.1,10.3,10.9,1.007
28/09/2019 23:00,20.3,6.5,10.6,1.007
29/09/2019 00:00,23.3,5.9,10.2,1.007
29/09/2019 01:00,21.5,11.5,9.9,1.007
29/09/2019 02:00,16.1,9.2,9.8,1.006
29/09/2019 03:00,14.2,2.6,9.7,1.006
29/09/2019 04:00,15.1,5.6,9.3,1.006
29/09/2019 05:00,18.5,10.9,8.5,1.007
29/09/2019 06:00,21.2,8.7,8.1,1.007
29/09/2019 07:00,21.1,9.7,8.1,1.008
29/09/2019 08:00,16.0,9.5,9.7,1.008
29/09/2019 09:00,19.4,,13.1,1.009
29/09/2019 10:00,0.3,0.5,15.9,1.009
29/09/2019 11:00,10.0,1.0,17.6,1.009
29/09/2019 12:00,7.8,2.3,18.8,1.008
29/09/2019 13:00,13.5,8.0,17.2,1.008
29/09/2019 14:00,16.7,7.2,16.0,1.008
29/09/2019 15:00,13.5,4.3,15.7,1.007
29/09/2019 16:00,18.2,4.5,17.0,1.007
29/09/2019 17:00,16.5,5.8,17.5,1.007
29/09/2019 18:00,13.0,5.9,15.3,1.008
29/09/2019 19:00,13.2,2.2,13.1,1.008
29/09/2019 20:00,11.6,7.4,12.1,1.009
29/09/2019 21:00,9.9,1.4,11.7,1.009
29/09/2019 22:00,10.6,3.1,11.4,1.010
29/09/2019 23:00,7.0,0.6,11.3,1.010
30/09/2019 00:00,9.9,2.1,11.1,1.010
30/09/2019 01:00,6.0,,10.8,1.010
30/09/2019 02:00,10.0,2.8,11.1,1.010
30/09/2019 03:00,8.1,2.9,11.2,1.009
30/09/2019 04:00,8.6,,10.9,1.009
30/09/2019 05:00,7.1,1.4,10.8,1.010
30/09/2019 06:00,7.1,3.6,10.7,1.010
30/09/2019 07:00,4.2,1.4,10.8,1.010
30/09/2019 08:00,8.6,5.9,11.8,1.011
30/09/2019 09:00,6.4,4.9,14.4,1.012
30/09/2019 10:00,2.1,2.0,16.9,1.012
30/09/2019 11:00,6.9,2.9,18.2,1.012
30/09/2019 12:00,6.4,1.1,19.3,1.011
30/09/2019 13:00,5.3,4.2,21.0,1.010
30/09/2019 14:00,8.8,4.5,20.0,1.010
30/09/2019 15:00,6.8,2.4,20.0,1.009
30/09/2019 16:00,11.9,4.4,20.2,1.009
30/09/2019 17:00,12.7,1.1,20.1,1.009
30/09/2019 18:00,11.4,2.9,19.5,1.009
30/09/2019 19:00,14.8,6.6,17.5,1.009
30/09/2019 20:00,19.5,6.5,15.0,1.010
30/09/2019 21:00,16.8,6.2,14.3,1.010
30/09/2019 22:00,17.0,1.6,14.2,1.010
30/09/2019 23:00,12.2,2.5,14.2,1.010
1/10/2019 00:00,6.5,4.5,14.5,1.010
