Date/Time,PM10 BAM ug/m3,PM2.5 BAM ug/m3,Temperature Deg C,Barometric Pressure atm
13/12/2019 15:00,9.7,1.4,17.4,1.003
13/12/2019 16:00,13.8,3.3,17.4,1.002
13/12/2019 17:00,14.2,,17.2,1.002
13/12/2019 18:00,18.8,,17.1,1.002
13/12/2019 19:00,15.2,6.1,17,1.002
13/12/2019 20:00,12.4,4.4,16.3,1.002
13/12/2019 21:00,17.1,8.1,15,1.003
13/12/2019 22:00,16.2,3.7,13.8,1.003
13/12/2019 23:00,17.3,0.2,13.3,1.003
14/12/2019 0:00,11,5.7,13,1.003
14/12/2019 1:00,16.8,,12.5,1.002
14/12/2019 2:00,15.5,1.3,12.6,1.002
14/12/2019 3:00,11.7,-0.8,12.8,1.001
14/12/2019 4:00,11.4,3.7,12.7,1.001
14/12/2019 5:00,7.8,2.3,12.6,1.001
14/12/2019 6:00,6.1,4.5,12.5,1.002
14/12/2019 7:00,5.8,0.2,12.6,1.002
14/12/2019 8:00,4.4,0.2,13.4,1.002
14/12/2019 9:00,12,6.8,15.6,1.002
14/12/2019 10:00,4.4,10.2,18.9,1.002
14/12/2019 11:00,,,20.8,1.002
14/12/2019 12:00,9.1,3.8,20.3,1.002
14/12/2019 13:00,14.2,7.3,20.8,1.001
14/12/2019 14:00,14.2,4.7,19.7,1
14/12/2019 15:00,11.5,5.2,20.1,0.999
14/12/2019 16:00,6.5,0.5,20,0.998
14/12/2019 17:00,11.5,16,20.1,0.998
14/12/2019 18:00,9.6,11.6,20.3,0.998
14/12/2019 19:00,16.1,5.4,18.9,0.998
14/12/2019 20:00,24.6,2.9,17.1,0.998
14/12/2019 21:00,20.5,1.9,16.4,0.998
14/12/2019 22:00,21.9,7,15.9,0.998
14/12/2019 23:00,18.6,3.8,15.4,0.998
15/12/2019 0:00,26,8,14.8,0.998
15/12/2019 1:00,24.9,6.9,14.5,0.997
15/12/2019 2:00,25.3,3.8,13.8,0.996
15/12/2019 3:00,15.1,2.3,13.7,0.995
15/12/2019 4:00,20.2,2.9,13.1,0.995
15/12/2019 5:00,13,6.2,12.7,0.995
15/12/2019 6:00,14.3,7.2,12.4,0.995
15/12/2019 7:00,17.2,1.6,14.6,0.995
15/12/2019 8:00,7.2,0,18.7,0.996
15/12/2019 9:00,5.4,,21.3,0.996
15/12/2019 10:00,6.3,12.6,24.4,0.996
15/12/2019 11:00,,,26,0.996
15/12/2019 12:00,9.7,1.2,26.3,0.995
15/12/2019 13:00,4.6,2.7,26.6,0.995
15/12/2019 14:00,0.6,0,25.7,0.995
15/12/2019 15:00,2,1,26.4,0.994
15/12/2019 16:00,5,1.5,26.6,0.994
15/12/2019 17:00,9.7,5.8,26.8,0.994
15/12/2019 18:00,5.8,4.2,26.2,0.994
15/12/2019 19:00,2,3.4,25.8,0.995
15/12/2019 20:00,3,2.9,24.5,0.995
15/12/2019 21:00,7.2,2.1,22.9,0.995
15/12/2019 22:00,13.4,7,21,0.995
15/12/2019 23:00,15.1,1.8,20,0.995
16/12/2019 0:00,14.2,3.1,19.3,0.995
16/12/2019 1:00,11.6,5.4,18.6,0.995
16/12/2019 2:00,13.8,3.6,18.3,0.995
16/12/2019 3:00,6,2.5,17.8,0.994
16/12/2019 4:00,13.2,-0.7,17.1,0.995
16/12/2019 5:00,22.1,3.4,16.4,0.995
16/12/2019 6:00,21.1,10.2,16.5,0.996
16/12/2019 7:00,13.4,8.8,19.5,0.996
16/12/2019 8:00,15.9,6.3,26.5,0.997
16/12/2019 9:00,20.9,5.3,28,0.997
16/12/2019 10:00,14.7,5.3,31.8,0.997
16/12/2019 11:00,9.3,0.5,33.9,0.997
16/12/2019 12:00,13.3,6.1,32.6,0.997
16/12/2019 13:00,29.5,13.7,32.6,0.997
16/12/2019 14:00,23.3,9.1,31.1,0.996
16/12/2019 15:00,18.1,2.1,30,0.996
16/12/2019 16:00,17.1,6.7,30.3,0.995
16/12/2019 17:00,12.9,,30.7,0.995
16/12/2019 18:00,13.3,4.4,31.3,0.995
16/12/2019 19:00,17.2,7.2,29.4,0.996
16/12/2019 20:00,16.4,4.7,27.3,0.997
16/12/2019 21:00,10.4,1.4,26.5,0.997
16/12/2019 22:00,10.5,6.3,26,0.997
16/12/2019 23:00,10.1,4.7,25.9,0.997
17/12/2019 0:00,15.1,3.7,25.3,0.997
17/12/2019 1:00,7.4,9.7,25.3,0.997
17/12/2019 2:00,2.7,8.7,25.3,0.996
17/12/2019 3:00,11.7,4.7,25.3,0.996
17/12/2019 4:00,6.8,,25.4,0.996
17/12/2019 5:00,3,5.1,24.6,0.997
17/12/2019 6:00,26.6,12.1,22.9,0.997
17/12/2019 7:00,45,15.5,22.3,0.998
17/12/2019 8:00,38.6,10.7,26.7,0.998
17/12/2019 9:00,40.1,6.9,31.6,0.998
17/12/2019 10:00,33.3,8.2,36.1,0.997
17/12/2019 11:00,14.7,6.5,37.9,0.997
17/12/2019 12:00,16,6.8,39.5,0.997
17/12/2019 13:00,15.7,5.8,38.7,0.996
17/12/2019 14:00,22.6,11.2,37.7,0.995
17/12/2019 15:00,30.2,11.5,36.4,0.995
17/12/2019 16:00,35.3,10.9,35.6,0.994
17/12/2019 17:00,28.9,14.2,35.4,0.994
17/12/2019 18:00,33.5,16.9,35.2,0.994
17/12/2019 19:00,33.2,10,34.5,0.995
17/12/2019 20:00,23.4,15,32.7,0.995
17/12/2019 21:00,16.8,6.8,31.5,0.995
17/12/2019 22:00,16.4,6,30.7,0.995
17/12/2019 23:00,20.1,4,30.2,0.995
18/12/2019 0:00,19.9,5.5,30.1,0.995
18/12/2019 1:00,18.4,1.4,30.2,0.995
18/12/2019 2:00,7.7,5.4,29.9,0.994
18/12/2019 3:00,17.2,1.7,29.6,0.994
18/12/2019 4:00,14.8,5.8,28.5,0.994
18/12/2019 5:00,16.8,7.2,28.4,0.994
18/12/2019 6:00,15.1,1.9,28.3,0.995
18/12/2019 7:00,19,6.8,29,0.995
18/12/2019 8:00,19.4,2.2,33.8,0.995
18/12/2019 9:00,17.8,13.1,37.1,0.996
18/12/2019 10:00,24.6,15.7,39.6,0.996
18/12/2019 11:00,35.8,7.8,41.9,0.995
18/12/2019 12:00,26,7.7,42.7,0.995
18/12/2019 13:00,10.3,7.7,41.8,0.995
18/12/2019 14:00,12.7,7.9,39.8,0.994
18/12/2019 15:00,21.2,11,38.6,0.994
18/12/2019 16:00,24.2,6.4,38.3,0.994
18/12/2019 17:00,26.1,10.3,38.1,0.993
18/12/2019 18:00,26.8,9.8,37.1,0.993
18/12/2019 19:00,41.5,7.4,34.4,0.993
18/12/2019 20:00,30.4,2.7,32,0.993
18/12/2019 21:00,18.4,5.4,30.9,0.994
18/12/2019 22:00,16.7,8.7,30.1,0.994
18/12/2019 23:00,11.5,3.9,29.7,0.994
19/12/2019 0:00,11.3,2.7,29.6,0.994
19/12/2019 1:00,7.9,,29.5,0.994
19/12/2019 2:00,19.5,5.8,26.6,0.993
19/12/2019 3:00,34.7,6.7,25.2,0.993
19/12/2019 4:00,26.2,8.4,24.3,0.994
19/12/2019 5:00,19.9,10.4,24,0.994
19/12/2019 6:00,27,11.9,23.2,0.994
19/12/2019 7:00,28,11.6,25.4,0.995
19/12/2019 8:00,27.5,6.6,32.2,0.995
19/12/2019 9:00,24.4,11.9,36.3,0.995
19/12/2019 10:00,21.2,8.9,38.9,0.995
19/12/2019 11:00,19.3,7.2,42.3,0.995
19/12/2019 12:00,22.2,3.9,42.6,0.994
19/12/2019 13:00,13.8,11.5,42.3,0.994
19/12/2019 14:00,14.7,8.9,40.4,0.993
19/12/2019 15:00,23.7,15,39.7,0.992
19/12/2019 16:00,32.1,10.6,39.5,0.992
19/12/2019 17:00,28.7,14.5,40,0.992
19/12/2019 18:00,28.2,15.2,39.7,0.992
19/12/2019 19:00,43,13.7,37.1,0.992
19/12/2019 20:00,35.7,4.9,35.2,0.992
19/12/2019 21:00,22.5,0,34.4,0.992
19/12/2019 22:00,19.3,6.8,34,0.992
19/12/2019 23:00,15.4,8.4,33.9,0.992
20/12/2019 0:00,10.1,6.9,33.8,0.992
20/12/2019 1:00,12.4,,34.1,0.991
20/12/2019 2:00,24.3,2.3,33.5,0.99
20/12/2019 3:00,37.4,6.1,33.3,0.99
20/12/2019 4:00,30.5,6.3,32.8,0.99
20/12/2019 5:00,27.9,6.9,33.1,0.99
20/12/2019 6:00,32.6,10.7,33.1,0.99
20/12/2019 7:00,36.5,15.3,33.6,0.99
20/12/2019 8:00,53.6,17,36.4,0.991
20/12/2019 9:00,105.3,29.7,38.2,0.99
20/12/2019 10:00,197.2,32.4,40.8,0.99
20/12/2019 11:00,235.8,42,42.4,0.99
20/12/2019 12:00,253,48.8,40.6,0.99
20/12/2019 13:00,229.2,47.4,40.2,0.989
20/12/2019 14:00,182.1,42.4,39.3,0.989
20/12/2019 15:00,117.3,33.6,36.9,0.989
20/12/2019 16:00,83.5,13.9,37,0.988
20/12/2019 17:00,98.4,28.8,34.5,0.989
20/12/2019 18:00,107,20.2,28.4,0.991
20/12/2019 19:00,65.4,12.9,23.1,0.993
20/12/2019 20:00,55.9,23.3,23.8,0.993
20/12/2019 21:00,59.5,25.9,23.6,0.995
20/12/2019 22:00,42.7,22.9,22.8,0.997
20/12/2019 23:00,22.4,11.9,21.2,0.998
21/12/2019 0:00,13.6,6.6,19.7,0.998
21/12/2019 1:00,12.5,6.2,18.8,0.998
21/12/2019 2:00,14.9,8,17.4,0.998
21/12/2019 3:00,21.6,5,16.5,0.998
21/12/2019 4:00,20,8.6,16.3,0.999
21/12/2019 5:00,24.3,16,15.9,0.999
21/12/2019 6:00,25,9,15.7,1
21/12/2019 7:00,24.4,9,16.2,1.002
21/12/2019 8:00,20.6,8.5,18.4,1.002
21/12/2019 9:00,22.8,23.5,19.8,1.003
21/12/2019 10:00,16.9,15.9,21.9,1.003
21/12/2019 11:00,19.2,11.8,24.2,1.003
21/12/2019 12:00,17.9,14.3,23.7,1.003
21/12/2019 13:00,27.6,8.5,21.4,1.003
21/12/2019 14:00,22.7,2.5,19.6,1.003
21/12/2019 15:00,20.7,3.5,18.7,1.003
21/12/2019 16:00,16.6,10.2,19.1,1.003
21/12/2019 17:00,21.1,13.8,18.7,1.004
21/12/2019 18:00,25.2,12.4,17.4,1.004
21/12/2019 19:00,28.6,11.7,16.7,1.004
21/12/2019 20:00,27.5,10.6,15.8,1.004
21/12/2019 21:00,37.1,7.4,14.2,1.005
21/12/2019 22:00,35.2,10.2,13.7,1.005
21/12/2019 23:00,29.2,6.3,13.6,1.005
22/12/2019 0:00,26.9,3.7,13.8,1.004
22/12/2019 1:00,28.2,12.6,14.1,1.003
22/12/2019 2:00,29.5,15.7,13.9,1.002
22/12/2019 3:00,30.4,13.9,13.8,1.002
22/12/2019 4:00,42.3,27.8,13.5,1.002
22/12/2019 5:00,58.2,40,13,1.002
22/12/2019 6:00,50.9,36.3,12.9,1.003
22/12/2019 7:00,45.5,27.9,14,1.003
22/12/2019 8:00,48.7,28.8,16.7,1.003
22/12/2019 9:00,40.3,31.1,21,1.003
22/12/2019 10:00,36.7,33.8,22.7,1.003
22/12/2019 11:00,51.4,36.3,22.6,1.002
22/12/2019 12:00,57.3,36.9,22.9,1.002
22/12/2019 13:00,62.9,41,20.8,1.002
22/12/2019 14:00,50.8,35.2,22.8,1.001
22/12/2019 15:00,38.6,26.1,24.5,1
22/12/2019 16:00,63.3,50.5,25.2,1
22/12/2019 17:00,41.1,27.6,25.3,1
22/12/2019 18:00,30.1,13,24.9,1
22/12/2019 19:00,27.4,15.9,23.9,1
22/12/2019 20:00,38.5,21.6,23.1,1
22/12/2019 21:00,47.6,26.4,22.6,1
22/12/2019 22:00,38,26.8,21.9,1
22/12/2019 23:00,50.9,34,21.6,1
23/12/2019 0:00,64.9,49.8,21.2,1
23/12/2019 1:00,48.7,39.8,21.1,0.999
23/12/2019 2:00,58.1,41.8,20.9,0.999
23/12/2019 3:00,87.2,65.8,20,0.998
23/12/2019 4:00,121.1,103.6,19.6,0.998
23/12/2019 5:00,152.7,131.9,18.9,0.998
