"Date/Time","PM10 BAM ug/m3","PM2.5 BAM ug/m3","Temperature Deg C","Barometric Pressure atm"
7/10/2019 09:00,6.5,4.3,13.8,1.002
7/10/2019 10:00,5.7,2.7,14.1,1.002
7/10/2019 11:00,8.0,,15.5,1.002
7/10/2019 12:00,5.2,-0.9,16.3,1.002
7/10/2019 13:00,6.0,1.4,16.2,1.002
7/10/2019 14:00,9.7,,14.2,1.002
7/10/2019 15:00,2.6,1.1,15.1,1.001
7/10/2019 16:00,4.2,1.3,14.3,1.001
7/10/2019 17:00,15.0,7.1,14.4,1.001
7/10/2019 18:00,14.3,6.6,14.4,1.001
7/10/2019 19:00,23.9,5.0,13.6,1.002
7/10/2019 20:00,22.1,2.9,12.5,1.003
7/10/2019 21:00,19.3,3.1,12.6,1.003
7/10/2019 22:00,15.7,8.9,12.4,1.004
7/10/2019 23:00,16.2,2.3,12.3,1.004
8/10/2019 00:00,23.0,3.5,11.2,1.004
8/10/2019 01:00,21.6,0.0,11.0,1.004
8/10/2019 02:00,17.5,6.3,10.2,1.005
8/10/2019 03:00,19.3,1.7,10.3,1.005
8/10/2019 04:00,14.8,4.9,9.0,1.005
8/10/2019 05:00,13.5,-0.4,8.4,1.006
8/10/2019 06:00,15.3,2.9,8.6,1.007
8/10/2019 07:00,13.9,2.8,9.1,1.008
8/10/2019 08:00,19.5,6.8,10.0,1.009
8/10/2019 09:00,27.0,10.9,11.8,1.010
8/10/2019 10:00,27.4,8.4,12.0,1.011
8/10/2019 11:00,26.9,2.6,14.5,1.011
8/10/2019 12:00,25.4,4.0,14.3,1.010
8/10/2019 13:00,18.5,4.0,14.7,1.010
8/10/2019 14:00,16.4,1.6,15.4,1.010
8/10/2019 15:00,15.1,3.9,15.0,1.009
8/10/2019 16:00,16.4,5.4,14.6,1.010
8/10/2019 17:00,23.2,12.3,14.5,1.010
8/10/2019 18:00,13.8,4.2,13.0,1.011
8/10/2019 19:00,11.6,4.7,11.6,1.012
8/10/2019 20:00,14.2,1.6,11.1,1.012
8/10/2019 21:00,19.3,3.5,11.3,1.013
8/10/2019 22:00,14.5,5.6,10.9,1.013
8/10/2019 23:00,15.9,7.9,10.6,1.013
9/10/2019 00:00,14.4,5.5,10.5,1.013
9/10/2019 01:00,14.2,6.8,10.4,1.012
9/10/2019 02:00,13.6,2.2,10.6,1.012
9/10/2019 03:00,12.3,5.1,10.6,1.012
9/10/2019 04:00,13.9,1.5,10.4,1.012
9/10/2019 05:00,17.2,4.1,9.9,1.012
9/10/2019 06:00,14.1,4.8,9.0,1.013
9/10/2019 07:00,16.9,6.9,8.8,1.013
9/10/2019 08:00,12.6,4.8,9.8,1.014
9/10/2019 09:00,13.7,8.1,12.3,1.014
9/10/2019 10:00,5.9,,15.5,1.014
9/10/2019 11:00,2.5,5.8,17.3,1.013
9/10/2019 12:00,8.6,1.9,18.5,1.012
9/10/2019 13:00,15.0,7.5,17.8,1.012
9/10/2019 14:00,17.3,5.7,15.6,1.011
9/10/2019 15:00,17.9,5.5,15.4,1.010
9/10/2019 16:00,15.1,4.6,15.3,1.010
9/10/2019 17:00,14.8,3.1,15.0,1.010
9/10/2019 18:00,15.5,3.7,15.9,1.009
9/10/2019 19:00,15.3,2.8,13.9,1.010
9/10/2019 20:00,19.0,5.1,12.2,1.010
9/10/2019 21:00,12.9,2.2,11.2,1.011
9/10/2019 22:00,7.6,,11.0,1.011
9/10/2019 23:00,7.5,2.6,10.9,1.011
10/10/2019 00:00,14.5,0.5,10.5,1.010
10/10/2019 01:00,6.5,1.6,10.5,1.010
10/10/2019 02:00,1.3,3.2,10.2,1.010
10/10/2019 03:00,8.7,1.5,10.1,1.009
10/10/2019 04:00,6.0,0.4,9.3,1.009
10/10/2019 05:00,6.1,4.5,9.0,1.009
10/10/2019 06:00,5.2,5.3,8.4,1.009
10/10/2019 07:00,12.6,4.3,9.7,1.009
10/10/2019 08:00,9.8,-0.2,11.4,1.009
10/10/2019 09:00,8.2,,14.8,1.009
10/10/2019 10:00,15.1,,18.5,1.009
10/10/2019 11:00,3.5,0.5,20.3,1.008
10/10/2019 12:00,6.9,6.2,21.0,1.008
10/10/2019 13:00,9.8,4.0,21.0,1.007
10/10/2019 14:00,14.6,5.2,19.4,1.007
10/10/2019 15:00,12.1,,19.3,1.006
10/10/2019 16:00,10.5,1.4,19.9,1.005
10/10/2019 17:00,11.7,1.5,20.1,1.005
10/10/2019 18:00,12.8,5.2,18.0,1.005
10/10/2019 19:00,14.9,3.9,15.5,1.005
10/10/2019 20:00,16.4,4.7,14.3,1.005
10/10/2019 21:00,7.7,3.1,13.5,1.005
10/10/2019 22:00,9.3,-0.6,12.8,1.004
10/10/2019 23:00,5.2,3.2,12.6,1.004
11/10/2019 00:00,4.9,2.5,12.1,1.004
11/10/2019 01:00,7.8,,11.8,1.004
11/10/2019 02:00,5.6,0.9,11.6,1.003
11/10/2019 03:00,5.0,4.7,11.3,1.003
11/10/2019 04:00,3.5,,11.0,1.003
11/10/2019 05:00,1.9,4.9,11.1,1.003
11/10/2019 06:00,7.8,1.5,10.9,1.004
11/10/2019 07:00,6.9,0.9,11.4,1.004
11/10/2019 08:00,7.9,2.5,12.8,1.004
11/10/2019 09:00,6.1,,15.1,1.004
11/10/2019 10:00,5.8,,18.1,1.004
11/10/2019 11:00,2.4,1.4,20.3,1.003
11/10/2019 12:00,5.4,4.6,21.5,1.002
11/10/2019 13:00,8.0,4.7,22.2,1.002
11/10/2019 14:00,12.7,4.8,20.6,1.001
11/10/2019 15:00,15.1,4.6,20.1,1.000
11/10/2019 16:00,8.1,0.8,20.4,0.999
11/10/2019 17:00,9.2,11.5,20.7,0.999
11/10/2019 18:00,15.4,5.1,19.2,0.999
11/10/2019 19:00,10.8,6.4,16.0,1.000
11/10/2019 20:00,12.6,3.2,14.8,1.000
11/10/2019 21:00,7.7,2.8,14.3,1.000
11/10/2019 22:00,4.4,2.7,14.0,1.000
11/10/2019 23:00,4.5,3.8,13.8,1.000
12/10/2019 00:00,24.3,1.8,13.4,0.999
12/10/2019 01:00,19.2,,12.9,0.999
12/10/2019 02:00,4.8,,12.7,0.999
12/10/2019 03:00,6.1,,12.4,0.999
12/10/2019 04:00,7.2,0.3,12.4,0.998
12/10/2019 05:00,6.4,5.5,12.7,0.998
12/10/2019 06:00,2.8,4.0,12.6,0.999
12/10/2019 07:00,7.0,5.2,13.2,0.999
12/10/2019 08:00,9.4,-0.5,15.1,0.999
12/10/2019 09:00,5.7,3.3,18.0,0.999
12/10/2019 10:00,1.2,-0.6,21.7,0.999
12/10/2019 11:00,1.2,3.0,23.7,0.998
12/10/2019 12:00,3.4,4.4,25.9,0.997
12/10/2019 13:00,13.3,4.3,25.1,0.997
12/10/2019 14:00,12.9,3.1,23.8,0.996
12/10/2019 15:00,12.2,0.8,24.0,0.995
12/10/2019 16:00,10.6,2.7,24.0,0.994
12/10/2019 17:00,7.5,2.5,24.0,0.994
12/10/2019 18:00,6.7,3.5,23.4,0.995
12/10/2019 19:00,11.6,8.4,22.1,0.995
12/10/2019 20:00,12.7,4.2,20.7,0.996
12/10/2019 21:00,13.4,8.7,19.8,0.997
12/10/2019 22:00,10.4,3.8,19.6,0.997
12/10/2019 23:00,8.3,1.4,20.5,0.996
13/10/2019 00:00,6.9,1.5,20.7,0.996
13/10/2019 01:00,10.5,2.6,20.9,0.995
13/10/2019 02:00,3.8,4.5,20.8,0.995
13/10/2019 03:00,7.6,3.8,20.5,0.994
13/10/2019 04:00,8.8,0.5,20.4,0.994
13/10/2019 05:00,6.1,3.6,21.0,0.994
13/10/2019 06:00,8.5,-1.5,21.0,0.994
13/10/2019 07:00,5.8,1.5,20.9,0.995
13/10/2019 08:00,10.2,2.2,21.9,0.995
13/10/2019 09:00,,,22.9,0.995
13/10/2019 10:00,17.4,8.9,23.3,0.996
13/10/2019 11:00,19.5,6.2,23.2,0.997
13/10/2019 12:00,27.3,2.8,21.6,0.997
13/10/2019 13:00,18.2,3.0,20.7,0.997
13/10/2019 14:00,11.9,6.8,18.8,0.997
13/10/2019 15:00,5.7,2.8,18.3,0.997
13/10/2019 16:00,10.7,5.2,17.7,0.996
13/10/2019 17:00,14.3,7.2,16.6,0.996
13/10/2019 18:00,4.9,2.7,15.6,0.996
13/10/2019 19:00,7.8,4.8,15.4,0.997
13/10/2019 20:00,11.0,6.0,15.8,0.997
13/10/2019 21:00,6.4,6.0,16.2,0.998
13/10/2019 22:00,11.9,4.3,16.0,0.998
13/10/2019 23:00,17.3,7.6,15.0,0.999
14/10/2019 00:00,19.9,8.7,14.5,0.999
14/10/2019 01:00,28.4,15.8,14.1,0.999
14/10/2019 02:00,18.2,5.0,13.5,0.998
14/10/2019 03:00,19.2,3.8,13.6,0.998
14/10/2019 04:00,17.6,4.0,13.5,0.998
14/10/2019 05:00,22.7,7.8,13.4,0.998
14/10/2019 06:00,22.3,10.9,13.4,0.999
14/10/2019 07:00,23.4,11.1,13.5,0.999
14/10/2019 08:00,29.1,7.3,14.2,1.000
14/10/2019 09:00,23.7,10.6,15.0,1.000
14/10/2019 10:00,22.9,10.1,16.5,1.000
14/10/2019 11:00,30.4,8.1,17.6,1.001
14/10/2019 12:00,34.4,7.4,17.1,1.001
14/10/2019 13:00,21.6,8.8,16.9,1.000
14/10/2019 14:00,13.7,6.8,17.1,1.000
14/10/2019 15:00,11.9,8.0,17.2,0.999
14/10/2019 16:00,22.0,-1.7,17.1,0.999
14/10/2019 17:00,19.5,4.8,16.4,0.999
14/10/2019 18:00,13.4,4.5,15.5,0.999
14/10/2019 19:00,18.9,6.6,15.0,1.000
14/10/2019 20:00,13.2,8.8,14.0,1.001
14/10/2019 21:00,14.4,8.0,13.4,1.001
14/10/2019 22:00,17.9,9.4,12.8,1.001
14/10/2019 23:00,16.4,5.2,12.3,1.001
15/10/2019 00:00,9.9,1.2,11.9,1.001
15/10/2019 01:00,5.5,2.9,11.6,1.000
15/10/2019 02:00,8.3,2.6,11.0,0.999
15/10/2019 03:00,10.3,1.7,11.0,1.000
15/10/2019 04:00,11.7,2.0,10.5,1.000
15/10/2019 05:00,6.3,5.0,9.8,1.000
15/10/2019 06:00,7.0,2.2,9.6,1.000
15/10/2019 07:00,11.7,6.5,10.0,1.000
15/10/2019 08:00,8.9,4.1,12.1,1.000
15/10/2019 09:00,17.2,8.1,14.7,1.000
15/10/2019 10:00,18.0,2.7,18.7,1.000
15/10/2019 11:00,17.0,2.7,18.7,1.000
15/10/2019 12:00,22.3,9.1,20.7,0.999
15/10/2019 13:00,18.9,10.3,18.8,0.998
15/10/2019 14:00,25.3,3.8,16.3,0.999
15/10/2019 15:00,16.2,4.8,15.6,0.999
15/10/2019 16:00,20.1,2.5,16.6,0.998
15/10/2019 17:00,17.8,10.7,16.5,0.998
15/10/2019 18:00,14.9,10.6,16.3,0.998
15/10/2019 19:00,19.3,3.9,15.4,0.998
15/10/2019 20:00,11.6,4.5,14.7,0.999
15/10/2019 21:00,9.3,6.7,14.2,0.999
15/10/2019 22:00,7.8,8.8,13.7,0.999
15/10/2019 23:00,8.7,3.2,13.4,0.998
16/10/2019 00:00,3.2,5.6,13.3,0.998
16/10/2019 01:00,6.9,3.7,13.5,0.997
16/10/2019 02:00,6.6,1.8,13.7,0.996
16/10/2019 03:00,1.5,-1.9,12.9,0.997
16/10/2019 04:00,-1.1,-0.4,12.4,0.996
16/10/2019 05:00,4.5,2.7,12.4,0.997
16/10/2019 06:00,-0.1,5.6,12.3,0.997
16/10/2019 07:00,7.0,5.3,12.4,0.998
16/10/2019 08:00,7.3,2.1,12.6,0.998
16/10/2019 09:00,4.1,1.1,13.0,0.998
16/10/2019 10:00,3.8,1.7,14.6,0.998
16/10/2019 11:00,19.1,8.8,17.1,0.998
16/10/2019 12:00,29.3,7.3,18.0,0.998
16/10/2019 13:00,19.2,0.3,17.2,0.998
16/10/2019 14:00,14.8,1.1,16.1,0.997
16/10/2019 15:00,17.3,2.3,16.0,0.997
16/10/2019 16:00,15.7,3.2,15.7,0.997
16/10/2019 17:00,17.6,,15.4,0.998
16/10/2019 18:00,21.5,3.2,14.6,0.998
16/10/2019 19:00,17.7,0.1,12.4,0.998
16/10/2019 20:00,22.9,11.2,12.2,0.999
16/10/2019 21:00,25.3,13.9,12.5,0.999
16/10/2019 22:00,25.7,7.3,11.6,1.000
16/10/2019 23:00,21.1,4.6,12.0,1.000
17/10/2019 00:00,30.6,3.8,9.8,1.000
17/10/2019 01:00,23.4,1.8,11.0,1.000
17/10/2019 02:00,21.0,4.4,11.3,1.000
17/10/2019 03:00,18.8,4.5,11.1,1.000
17/10/2019 04:00,13.3,4.6,10.9,1.000
17/10/2019 05:00,19.1,2.7,10.6,1.000
17/10/2019 06:00,17.7,1.7,10.7,1.001
17/10/2019 07:00,18.9,7.0,11.2,1.002
17/10/2019 08:00,25.5,4.7,12.1,1.002
17/10/2019 09:00,24.9,2.7,12.8,1.003
17/10/2019 10:00,34.5,6.9,14.7,1.004
17/10/2019 11:00,30.0,3.6,16.0,1.004
17/10/2019 12:00,20.8,6.3,16.8,1.004
17/10/2019 13:00,,7.5,15.0,1.000
17/10/2019 14:00,,0.4,13.8,1.001
17/10/2019 15:00,,4.5,13.4,1.001
17/10/2019 16:00,,2.6,13.4,1.001
17/10/2019 17:00,,5.6,13.4,1.001
17/10/2019 18:00,,7.2,12.4,1.001
17/10/2019 19:00,,6.0,11.5,1.001
17/10/2019 20:00,,5.3,10.8,1.001
17/10/2019 21:00,,2.8,10.1,1.001
17/10/2019 22:00,,6.6,9.1,1.001
17/10/2019 23:00,,8.0,8.6,1.001
18/10/2019 00:00,,6.8,8.2,1.001
18/10/2019 01:00,,13.4,8.1,1.001
18/10/2019 02:00,,10.1,7.7,1.000
18/10/2019 03:00,,2.0,7.8,0.999
18/10/2019 04:00,,0.6,7.7,0.998
18/10/2019 05:00,,5.2,7.2,0.998
18/10/2019 06:00,,1.6,6.9,0.999
18/10/2019 07:00,,11.4,8.1,1.000
18/10/2019 08:00,,8.6,9.3,1.000
18/10/2019 09:00,,0.0,11.5,1.000
18/10/2019 10:00,,-0.4,14.5,1.000
18/10/2019 11:00,,2.4,17.4,0.999
18/10/2019 12:00,,3.8,22.6,0.997
18/10/2019 13:00,,13.0,22.2,0.999
18/10/2019 14:00,,11.5,21.3,0.999
18/10/2019 15:00,,5.2,21.2,0.999
18/10/2019 16:00,,6.3,20.9,0.998
18/10/2019 17:00,,7.1,17.9,0.999
18/10/2019 18:00,,14.1,16.6,0.999
18/10/2019 19:00,,13.4,16.3,1.000
18/10/2019 20:00,,15.4,16.0,1.000
18/10/2019 21:00,,10.8,15.5,1.001
18/10/2019 22:00,,9.3,15.1,1.001
18/10/2019 23:00,,3.2,15.3,1.001
19/10/2019 00:00,,6.9,15.0,1.001
19/10/2019 01:00,,6.3,14.7,1.001
19/10/2019 02:00,,4.7,13.8,1.001
19/10/2019 03:00,,2.4,13.1,1.001
19/10/2019 04:00,,3.6,11.7,1.001
19/10/2019 05:00,,7.6,12.6,1.002
19/10/2019 06:00,,5.3,12.9,1.003
19/10/2019 07:00,,3.6,13.2,1.003
19/10/2019 08:00,,4.0,14.2,1.004
19/10/2019 09:00,,12.9,14.9,1.005
19/10/2019 10:00,,8.3,15.8,1.005
19/10/2019 11:00,,2.7,17.0,1.006
19/10/2019 12:00,,5.9,17.7,1.006
19/10/2019 13:00,,3.9,18.1,1.006
19/10/2019 14:00,,9.1,17.2,1.006
19/10/2019 15:00,,0.5,16.7,1.006
19/10/2019 16:00,,1.3,16.9,1.006
19/10/2019 17:00,,8.3,16.5,1.007
19/10/2019 18:00,,9.2,15.5,1.007
19/10/2019 19:00,,3.8,14.3,1.008
19/10/2019 20:00,,6.5,14.2,1.008
19/10/2019 21:00,,11.9,13.9,1.009
19/10/2019 22:00,,7.2,12.8,1.009
19/10/2019 23:00,,6.4,12.3,1.009
20/10/2019 00:00,,4.1,12.0,1.009
20/10/2019 01:00,,13.1,11.9,1.009
20/10/2019 02:00,,6.6,11.6,1.009
20/10/2019 03:00,,6.3,12.0,1.009
20/10/2019 04:00,,2.8,11.8,1.009
20/10/2019 05:00,,6.7,11.0,1.010
20/10/2019 06:00,,6.7,11.2,1.011
20/10/2019 07:00,,4.1,12.3,1.011
20/10/2019 08:00,,2.9,14.1,1.012
20/10/2019 09:00,,2.4,15.5,1.012
20/10/2019 10:00,,3.8,18.8,1.012
20/10/2019 11:00,,5.2,21.5,1.011
20/10/2019 12:00,,10.5,20.9,1.011
20/10/2019 13:00,,11.8,20.4,1.011
20/10/2019 14:00,,7.8,18.7,1.011
20/10/2019 15:00,,6.0,18.3,1.010
20/10/2019 16:00,,5.1,18.4,1.010
20/10/2019 17:00,,6.5,18.4,1.009
20/10/2019 18:00,,8.2,18.3,1.009
20/10/2019 19:00,,7.8,18.1,1.010
20/10/2019 20:00,,6.1,16.2,1.010
20/10/2019 21:00,,11.5,15.1,1.011
20/10/2019 22:00,,7.7,14.5,1.011
20/10/2019 23:00,,5.1,14.0,1.012
21/10/2019 00:00,,5.5,13.6,1.011
21/10/2019 01:00,,,13.3,1.010
21/10/2019 02:00,,4.4,13.2,1.009
21/10/2019 03:00,,4.4,13.0,1.009
21/10/2019 04:00,,4.1,12.1,1.010
21/10/2019 05:00,,9.1,11.6,1.010
21/10/2019 06:00,,7.4,11.7,1.010
21/10/2019 07:00,,5.9,12.2,1.010
21/10/2019 08:00,,2.9,15.2,1.010
21/10/2019 09:00,,2.9,18.2,1.010
21/10/2019 10:00,,1.4,23.7,1.010
21/10/2019 11:00,,14.3,25.5,1.010
21/10/2019 12:00,,13.4,27.7,1.009
21/10/2019 13:00,,5.9,28.2,1.008
21/10/2019 14:00,,7.6,25.8,1.008
21/10/2019 15:00,,8.9,25.3,1.007
21/10/2019 16:00,,5.8,25.4,1.007
21/10/2019 17:00,,6.7,25.4,1.007
21/10/2019 18:00,,7.9,25.4,1.006
21/10/2019 19:00,,11.6,24.3,1.006
21/10/2019 20:00,,8.6,22.6,1.007
21/10/2019 21:00,,6.8,21.5,1.007
21/10/2019 22:00,,9.7,20.8,1.007
21/10/2019 23:00,,3.7,20.6,1.007
22/10/2019 00:00,,5.6,19.8,1.006
22/10/2019 01:00,,14.3,20.0,1.006
22/10/2019 02:00,,9.7,20.3,1.005
22/10/2019 03:00,,4.3,17.9,1.005
22/10/2019 04:00,,7.1,17.4,1.005
22/10/2019 05:00,,5.5,17.6,1.005
22/10/2019 06:00,,9.9,16.1,1.006
22/10/2019 07:00,,7.0,17.0,1.006
22/10/2019 08:00,,13.0,21.1,1.006
22/10/2019 09:00,,18.0,24.4,1.006
22/10/2019 10:00,,9.7,29.9,1.006
22/10/2019 11:00,,2.3,32.7,1.006
22/10/2019 12:00,,6.0,32.8,1.005
22/10/2019 13:00,,8.7,31.6,1.005
22/10/2019 14:00,,5.9,29.7,1.002
22/10/2019 15:00,,1.4,29.9,1.003
22/10/2019 16:00,,2.4,30.0,1.002
22/10/2019 17:00,,,30.0,1.002
22/10/2019 18:00,,,29.3,1.002
22/10/2019 19:00,,5.1,28.0,1.002
22/10/2019 20:00,,10.7,26.1,1.002
22/10/2019 21:00,,7.2,25.0,1.003
22/10/2019 22:00,,7.9,24.6,1.003
22/10/2019 23:00,,1.4,24.6,1.002
23/10/2019 00:00,,5.1,24.7,1.002
23/10/2019 01:00,,-2.1,24.0,1.002
23/10/2019 02:00,,-1.4,23.2,1.001
23/10/2019 03:00,,4.9,23.5,1.001
